source,force,target
MQRF_502,0.615843726008021,MQRF_312
MQRF_503,0.551462703290128,MQRF_312
MQRF_504,0.57264749296801,MQRF_312
MQRF_505,0.619266782017992,MQRF_312
MQRF_508,0.418341485665999,MQRF_312
MQRF_537,0.407260065168775,MQRF_312
MQRF_550,0.400771019199948,MQRF_312
MQRF_551,0.530482074836232,MQRF_312
MQRF_554,0.402287468900165,MQRF_312
MQRF_560,0.400674481179353,MQRF_312
MQRF_562,0.410206083433966,MQRF_312
MQRF_567,0.410558930363106,MQRF_312
MQRF_571,0.488606601322153,MQRF_312
MQRF_574,0.41114692914063,MQRF_312
MQRF_575,0.413332976940656,MQRF_312
MQRF_586,0.424581450010055,MQRF_312
MQRF_590,0.496834625038937,MQRF_312
MQRF_595,0.428758163717581,MQRF_312
MQRF_612,0.451145333255188,MQRF_312
MQRF_629,0.424022450775289,MQRF_312
MQRF_630,0.442027614150576,MQRF_312
MQRF_631,0.438690458013542,MQRF_312
MQRF_632,0.41026891267324,MQRF_312
MQRF_633,0.445610041099303,MQRF_312
MQRF_634,0.41717695743916,MQRF_312
MQRF_650,0.424408286880395,MQRF_312
MQRF_651,0.436354436753021,MQRF_312
MQRF_652,0.448847698053878,MQRF_312
MQRF_656,0.419391706777418,MQRF_312
MQRF_657,0.451938892337205,MQRF_312
MQRF_662,0.503099069268066,MQRF_312
MQRF_665,0.604377522771603,MQRF_312
MQRF_666,0.62998015676577,MQRF_312
MQRF_667,0.513312908443621,MQRF_312
MQRF_675,0.4513675245014,MQRF_312
MQRF_677,0.432366032242133,MQRF_312
MQRF_679,0.444333227151704,MQRF_312
MQRF_91,0.472320700521168,MQRF_313
MQRF_301,0.406899730857886,MQRF_313
MQRF_313,1.0,MQRF_313
MQRF_424,0.50494111104169,MQRF_313
MQRF_681,0.448785862500182,MQRF_313
MQRF_28,0.404653954987075,MQRF_314
MQRF_48,0.457214149185083,MQRF_314
MQRF_69,0.436142585551139,MQRF_314
MQRF_88,0.412707188746993,MQRF_314
MQRF_93,0.428912716376544,MQRF_314
MQRF_196,0.439974060183403,MQRF_314
MQRF_198,0.438416815275139,MQRF_314
MQRF_200,0.401714204936721,MQRF_314
MQRF_207,0.483107322930607,MQRF_314
MQRF_208,0.406896603334706,MQRF_314
MQRF_268,0.407073749059412,MQRF_314
MQRF_273,0.400889004366608,MQRF_314
MQRF_306,0.425865117766865,MQRF_314
MQRF_314,1.0,MQRF_314
MQRF_336,0.447186886780481,MQRF_314
MQRF_341,0.426691994545736,MQRF_314
MQRF_342,0.413374949831713,MQRF_314
MQRF_343,0.451593913620261,MQRF_314
MQRF_344,0.424667411422183,MQRF_314
MQRF_348,0.402031332799782,MQRF_314
MQRF_349,0.422239832654849,MQRF_314
MQRF_350,0.450887103968945,MQRF_314
MQRF_358,0.425264655679546,MQRF_314
MQRF_359,0.424007010171254,MQRF_314
MQRF_362,0.445556333246514,MQRF_314
MQRF_380,0.427915221271931,MQRF_314
MQRF_387,0.453027250001528,MQRF_314
MQRF_390,0.451570567525339,MQRF_314
MQRF_426,0.423578775862187,MQRF_314
MQRF_427,0.468167197379282,MQRF_314
MQRF_449,0.426575092953944,MQRF_314
MQRF_462,0.415046727531373,MQRF_314
MQRF_508,0.434474440300353,MQRF_314
MQRF_557,0.420381488925364,MQRF_314
MQRF_560,0.533801230305265,MQRF_314
MQRF_617,0.48943145131615,MQRF_314
MQRF_620,0.443583034858643,MQRF_314
MQRF_634,0.482251454565437,MQRF_314
MQRF_657,0.42262024309764,MQRF_314
MQRF_662,0.423304414507898,MQRF_314
MQRF_665,0.429823802878397,MQRF_314
MQRF_668,0.401136437799587,MQRF_314
MQRF_675,0.402033942078851,MQRF_314
MQRF_676,0.42914978151087,MQRF_314
MQRF_72,0.410772498353612,MQRF_315
MQRF_74,0.519961513535829,MQRF_315
MQRF_310,0.420604791446132,MQRF_315
MQRF_315,1.0,MQRF_315
MQRF_434,0.415015360054866,MQRF_315
MQRF_485,0.460080469046132,MQRF_315
MQRF_509,0.4065322997521,MQRF_315
MQRF_547,0.435371326362912,MQRF_315
MQRF_548,0.404141861630362,MQRF_315
MQRF_570,0.403881662104404,MQRF_315
MQRF_594,0.411350346403643,MQRF_315
MQRF_658,0.460139318423934,MQRF_315
MQRF_663,0.482651283195164,MQRF_315
MQRF_109,0.42562442367532,MQRF_316
MQRF_111,0.401210911947187,MQRF_316
MQRF_193,0.432666665675399,MQRF_316
MQRF_291,0.553025122355787,MQRF_316
MQRF_309,0.403374515092855,MQRF_316
MQRF_310,0.460632348836617,MQRF_316
MQRF_316,1.0,MQRF_316
MQRF_322,0.431282894099291,MQRF_316
MQRF_374,0.430372279846025,MQRF_316
MQRF_382,0.424381939981743,MQRF_316
MQRF_432,0.468402920427094,MQRF_316
MQRF_586,0.433072341362102,MQRF_316
MQRF_629,0.510609283619476,MQRF_316
MQRF_632,0.434302755145202,MQRF_316
MQRF_658,0.536583216588389,MQRF_316
MQRF_663,0.485233527474768,MQRF_316
MQRF_298,0.473155012092773,MQRF_317
MQRF_300,0.566636150381181,MQRF_317
MQRF_317,1.0,MQRF_317
MQRF_328,0.438302943994052,MQRF_317
MQRF_410,0.655837659863535,MQRF_317
MQRF_412,0.509982129280832,MQRF_317
MQRF_413,0.649097906152393,MQRF_317
MQRF_416,0.632755938267312,MQRF_317
MQRF_553,0.448567446274011,MQRF_317
MQRF_554,0.626114310312447,MQRF_317
MQRF_565,0.707476673360954,MQRF_317
MQRF_614,0.598297777821787,MQRF_317
MQRF_31,0.432238839882274,MQRF_318
MQRF_46,0.437374214327552,MQRF_318
MQRF_63,0.631588819723366,MQRF_318
MQRF_70,0.433793041345903,MQRF_318
MQRF_71,0.518432475406465,MQRF_318
MQRF_73,0.473081721350174,MQRF_318
MQRF_75,0.676560865341839,MQRF_318
MQRF_83,0.504346870851994,MQRF_318
MQRF_93,0.437387680126199,MQRF_318
MQRF_96,0.594015886893535,MQRF_318
MQRF_102,0.615145803686716,MQRF_318
MQRF_107,0.405209399835297,MQRF_318
MQRF_109,0.622099952388151,MQRF_318
MQRF_110,0.510551025161762,MQRF_318
MQRF_111,0.626559508398313,MQRF_318
MQRF_112,0.508064859693594,MQRF_318
MQRF_180,0.424169298435456,MQRF_318
MQRF_189,0.442924031510835,MQRF_318
MQRF_200,0.409246415263345,MQRF_318
MQRF_206,0.49525933610816,MQRF_318
MQRF_224,0.412963922802256,MQRF_318
MQRF_225,0.433513459268273,MQRF_318
MQRF_238,0.47814266752515,MQRF_318
MQRF_259,0.409178782017206,MQRF_318
MQRF_261,0.492949800525413,MQRF_318
MQRF_291,0.44900268725814,MQRF_318
MQRF_294,0.414000240954896,MQRF_318
MQRF_295,0.670356647201795,MQRF_318
MQRF_296,0.511783122477065,MQRF_318
MQRF_302,0.691604073480071,MQRF_318
MQRF_303,0.54946806071549,MQRF_318
MQRF_304,0.450376296289245,MQRF_318
MQRF_305,0.456738316960872,MQRF_318
MQRF_306,0.437500029106203,MQRF_318
MQRF_308,0.681942921935649,MQRF_318
MQRF_309,0.569621218847095,MQRF_318
MQRF_311,0.456871877013972,MQRF_318
MQRF_312,0.533446861865358,MQRF_318
MQRF_318,1.0,MQRF_318
MQRF_319,0.680817850699611,MQRF_318
MQRF_320,0.71148027681735,MQRF_318
MQRF_321,0.557161302274997,MQRF_318
MQRF_322,0.518771071693307,MQRF_318
MQRF_324,0.579502214259287,MQRF_318
MQRF_325,0.408821022372483,MQRF_318
MQRF_329,0.448659455241546,MQRF_318
MQRF_335,0.638644139416896,MQRF_318
MQRF_336,0.467576688044184,MQRF_318
MQRF_353,0.440852557947057,MQRF_318
MQRF_354,0.413112352445011,MQRF_318
MQRF_358,0.473653723476622,MQRF_318
MQRF_359,0.453561309140288,MQRF_318
MQRF_360,0.536496076295032,MQRF_318
MQRF_361,0.432704865020783,MQRF_318
MQRF_363,0.554236593519973,MQRF_318
MQRF_364,0.514624229442394,MQRF_318
MQRF_373,0.750746391684854,MQRF_318
MQRF_374,0.434314564805916,MQRF_318
MQRF_375,0.410080710339945,MQRF_318
MQRF_376,0.480925967121622,MQRF_318
MQRF_377,0.433979167361378,MQRF_318
MQRF_378,0.54188745416372,MQRF_318
MQRF_379,0.549972361527668,MQRF_318
MQRF_382,0.447258469617567,MQRF_318
MQRF_385,0.422769506058603,MQRF_318
MQRF_402,0.477467278147549,MQRF_318
MQRF_403,0.44886341854878,MQRF_318
MQRF_405,0.490041317384984,MQRF_318
MQRF_432,0.491092581529195,MQRF_318
MQRF_481,0.445001173621852,MQRF_318
MQRF_488,0.43671026111946,MQRF_318
MQRF_494,0.530358375411407,MQRF_318
MQRF_498,0.437159761217741,MQRF_318
MQRF_500,0.474479300244967,MQRF_318
MQRF_502,0.599734455774226,MQRF_318
MQRF_503,0.54034310712057,MQRF_318
MQRF_504,0.578703924120311,MQRF_318
MQRF_505,0.616905951366312,MQRF_318
MQRF_508,0.415304268438277,MQRF_318
MQRF_511,0.403954253709062,MQRF_318
MQRF_512,0.46277420888548,MQRF_318
MQRF_537,0.461766720025191,MQRF_318
MQRF_543,0.429817302283004,MQRF_318
MQRF_549,0.415145527726778,MQRF_318
MQRF_551,0.477107006430586,MQRF_318
MQRF_553,0.591783920089217,MQRF_318
MQRF_554,0.471373010353504,MQRF_318
MQRF_562,0.482243168124342,MQRF_318
MQRF_564,0.567434660925452,MQRF_318
MQRF_568,0.415517206498944,MQRF_318
MQRF_571,0.533997717406174,MQRF_318
MQRF_574,0.418477480738642,MQRF_318
MQRF_579,0.441814137863016,MQRF_318
MQRF_585,0.513608658185391,MQRF_318
MQRF_586,0.524212726890875,MQRF_318
MQRF_590,0.413572553251617,MQRF_318
MQRF_595,0.465875166632898,MQRF_318
MQRF_612,0.480795417918645,MQRF_318
MQRF_614,0.460186490228541,MQRF_318
MQRF_624,0.416307837049079,MQRF_318
MQRF_629,0.502850386396509,MQRF_318
MQRF_633,0.578861423996202,MQRF_318
MQRF_634,0.400593104371961,MQRF_318
MQRF_644,0.448475700368258,MQRF_318
MQRF_650,0.488339979514471,MQRF_318
MQRF_651,0.402017190980884,MQRF_318
MQRF_653,0.426549532790787,MQRF_318
MQRF_665,0.520967401070078,MQRF_318
MQRF_666,0.65829340145247,MQRF_318
MQRF_667,0.534667050706531,MQRF_318
MQRF_679,0.555190175735096,MQRF_318
MQRF_46,0.408934497156051,MQRF_319
MQRF_63,0.729730787864725,MQRF_319
MQRF_70,0.437132723951759,MQRF_319
MQRF_71,0.604082762742638,MQRF_319
MQRF_73,0.490813419643798,MQRF_319
MQRF_75,0.71620062858178,MQRF_319
MQRF_83,0.4633818067013,MQRF_319
MQRF_85,0.404885881410192,MQRF_319
MQRF_92,0.483681697597319,MQRF_319
MQRF_93,0.409463400051106,MQRF_319
MQRF_96,0.410792071254632,MQRF_319
MQRF_102,0.442072704895826,MQRF_319
MQRF_109,0.573956184251538,MQRF_319
MQRF_110,0.577811499605487,MQRF_319
MQRF_111,0.709583616700954,MQRF_319
MQRF_112,0.525534389216508,MQRF_319
MQRF_132,0.41637342841389,MQRF_319
MQRF_195,0.4076729107182,MQRF_319
MQRF_200,0.432963078034513,MQRF_319
MQRF_206,0.556776921304075,MQRF_319
MQRF_225,0.412463641786173,MQRF_319
MQRF_238,0.423877481174996,MQRF_319
MQRF_261,0.420932725678822,MQRF_319
MQRF_269,0.442788910098291,MQRF_319
MQRF_270,0.44246910683294,MQRF_319
MQRF_291,0.484082484572815,MQRF_319
MQRF_294,0.435852126518284,MQRF_319
MQRF_295,0.797574779212122,MQRF_319
MQRF_296,0.579749675853033,MQRF_319
MQRF_302,0.752990165151343,MQRF_319
MQRF_303,0.565051232409742,MQRF_319
MQRF_304,0.447224594386744,MQRF_319
MQRF_305,0.433963784311335,MQRF_319
MQRF_306,0.440143201034402,MQRF_319
MQRF_308,0.704203133904398,MQRF_319
MQRF_309,0.775349215666779,MQRF_319
MQRF_311,0.533913318909844,MQRF_319
MQRF_312,0.620133301528624,MQRF_319
MQRF_318,0.680817850699611,MQRF_319
MQRF_319,1.0,MQRF_319
MQRF_320,0.699353424909893,MQRF_319
MQRF_321,0.551921231407473,MQRF_319
MQRF_322,0.544103281148319,MQRF_319
MQRF_324,0.595176846667491,MQRF_319
MQRF_325,0.489850399975599,MQRF_319
MQRF_329,0.439614675441265,MQRF_319
MQRF_335,0.503524627657721,MQRF_319
MQRF_336,0.484672965219621,MQRF_319
MQRF_353,0.463598563890897,MQRF_319
MQRF_358,0.437245650460509,MQRF_319
MQRF_360,0.490060753143962,MQRF_319
MQRF_361,0.403500566298845,MQRF_319
MQRF_364,0.408228713530324,MQRF_319
MQRF_373,0.749291200211218,MQRF_319
MQRF_374,0.52595585930399,MQRF_319
MQRF_375,0.432856017668566,MQRF_319
MQRF_376,0.464353366017959,MQRF_319
MQRF_377,0.47831768328673,MQRF_319
MQRF_378,0.521440467005289,MQRF_319
MQRF_379,0.557596895906839,MQRF_319
MQRF_382,0.493888466003187,MQRF_319
MQRF_385,0.432032676279366,MQRF_319
MQRF_399,0.403329716819022,MQRF_319
MQRF_432,0.41878658663517,MQRF_319
MQRF_468,0.478224332469458,MQRF_319
MQRF_470,0.413177184594714,MQRF_319
MQRF_481,0.405683999741602,MQRF_319
MQRF_488,0.448602610245231,MQRF_319
MQRF_494,0.463290742536282,MQRF_319
MQRF_495,0.408105913088855,MQRF_319
MQRF_498,0.476222346966599,MQRF_319
MQRF_502,0.748743205610702,MQRF_319
MQRF_503,0.644329865933825,MQRF_319
MQRF_504,0.733082517146517,MQRF_319
MQRF_505,0.762975102538359,MQRF_319
MQRF_508,0.421184559397746,MQRF_319
MQRF_537,0.424064908491745,MQRF_319
MQRF_540,0.415277758468364,MQRF_319
MQRF_550,0.419067201667456,MQRF_319
MQRF_551,0.580318363397875,MQRF_319
MQRF_554,0.402307474931261,MQRF_319
MQRF_564,0.456977252145928,MQRF_319
MQRF_567,0.416265611238467,MQRF_319
MQRF_571,0.484327465084327,MQRF_319
MQRF_574,0.435447933949997,MQRF_319
MQRF_575,0.452872784953734,MQRF_319
MQRF_579,0.405507594100687,MQRF_319
MQRF_585,0.438844626655383,MQRF_319
MQRF_586,0.559679384273283,MQRF_319
MQRF_587,0.461265730651059,MQRF_319
MQRF_590,0.507339230657188,MQRF_319
MQRF_595,0.529343129170493,MQRF_319
MQRF_612,0.501970706323945,MQRF_319
MQRF_629,0.509731871862767,MQRF_319
MQRF_633,0.51162169178596,MQRF_319
MQRF_634,0.420087205045697,MQRF_319
MQRF_650,0.521900096179019,MQRF_319
MQRF_653,0.413022161506469,MQRF_319
MQRF_662,0.431485434385079,MQRF_319
MQRF_665,0.646886284020942,MQRF_319
MQRF_666,0.754678049497407,MQRF_319
MQRF_667,0.643828523737227,MQRF_319
MQRF_675,0.412783079217545,MQRF_319
MQRF_677,0.402240817931689,MQRF_319
MQRF_679,0.494611188313133,MQRF_319
MQRF_31,0.408473330234813,MQRF_320
MQRF_62,0.401625828804572,MQRF_320
MQRF_63,0.677211569429272,MQRF_320
MQRF_70,0.401812735638653,MQRF_320
MQRF_71,0.573037212238333,MQRF_320
MQRF_73,0.461608114572229,MQRF_320
MQRF_75,0.794644322679574,MQRF_320
MQRF_83,0.404990747574345,MQRF_320
MQRF_92,0.402692738812138,MQRF_320
MQRF_93,0.425350652934674,MQRF_320
MQRF_96,0.498066763799081,MQRF_320
MQRF_102,0.488885347479431,MQRF_320
MQRF_104,0.411607849691709,MQRF_320
MQRF_107,0.409258946849213,MQRF_320
MQRF_109,0.448660726274328,MQRF_320
MQRF_110,0.531505362150088,MQRF_320
MQRF_111,0.576094477798311,MQRF_320
MQRF_112,0.509786876605829,MQRF_320
MQRF_132,0.414073210178031,MQRF_320
MQRF_195,0.406096824431095,MQRF_320
MQRF_200,0.466891368418233,MQRF_320
MQRF_206,0.481902034160273,MQRF_320
MQRF_238,0.471192254744777,MQRF_320
MQRF_261,0.443967399476512,MQRF_320
MQRF_264,0.409682217573345,MQRF_320
MQRF_295,0.629331654901913,MQRF_320
MQRF_296,0.479175355476458,MQRF_320
MQRF_302,0.828619753037377,MQRF_320
MQRF_303,0.616300827988419,MQRF_320
MQRF_304,0.479156290946043,MQRF_320
MQRF_305,0.437906673930504,MQRF_320
MQRF_306,0.472975627078458,MQRF_320
MQRF_308,0.628828177157146,MQRF_320
MQRF_309,0.57514348445685,MQRF_320
MQRF_311,0.534708822622959,MQRF_320
MQRF_312,0.540417990742774,MQRF_320
MQRF_318,0.71148027681735,MQRF_320
MQRF_319,0.699353424909893,MQRF_320
MQRF_320,1.0,MQRF_320
MQRF_321,0.514058270343044,MQRF_320
MQRF_322,0.44223287895009,MQRF_320
MQRF_324,0.499146557433296,MQRF_320
MQRF_325,0.459973873377654,MQRF_320
MQRF_329,0.41200990537763,MQRF_320
MQRF_335,0.553589328229598,MQRF_320
MQRF_336,0.451364745936602,MQRF_320
MQRF_357,0.405971957022904,MQRF_320
MQRF_358,0.510544700089178,MQRF_320
MQRF_360,0.494662325671068,MQRF_320
MQRF_363,0.503369721055199,MQRF_320
MQRF_364,0.548413730250531,MQRF_320
MQRF_373,0.706363737500078,MQRF_320
MQRF_374,0.445769374194379,MQRF_320
MQRF_376,0.52563008422633,MQRF_320
MQRF_377,0.444458524636523,MQRF_320
MQRF_378,0.499406822829113,MQRF_320
MQRF_379,0.480649140959879,MQRF_320
MQRF_382,0.44782012448226,MQRF_320
MQRF_399,0.442670830338808,MQRF_320
MQRF_402,0.453785430497917,MQRF_320
MQRF_405,0.466874407119357,MQRF_320
MQRF_494,0.410989389399067,MQRF_320
MQRF_498,0.41722983622067,MQRF_320
MQRF_500,0.420356391446921,MQRF_320
MQRF_502,0.692026581973003,MQRF_320
MQRF_503,0.666221627505582,MQRF_320
MQRF_504,0.635362837625098,MQRF_320
MQRF_505,0.699450073895201,MQRF_320
MQRF_511,0.430465075587552,MQRF_320
MQRF_512,0.457574033518024,MQRF_320
MQRF_543,0.450157474067802,MQRF_320
MQRF_550,0.440855398255497,MQRF_320
MQRF_551,0.549182844751097,MQRF_320
MQRF_553,0.544728604129413,MQRF_320
MQRF_554,0.501331896373051,MQRF_320
MQRF_562,0.407853786417234,MQRF_320
MQRF_564,0.534164387794841,MQRF_320
MQRF_571,0.606412057100361,MQRF_320
MQRF_579,0.416887131106578,MQRF_320
MQRF_585,0.478713060724594,MQRF_320
MQRF_586,0.474595088646924,MQRF_320
MQRF_590,0.44837116342288,MQRF_320
MQRF_595,0.443604553964734,MQRF_320
MQRF_612,0.410387312691842,MQRF_320
MQRF_614,0.452020654757239,MQRF_320
MQRF_629,0.413917459757825,MQRF_320
MQRF_633,0.50996478399937,MQRF_320
MQRF_634,0.404034139136563,MQRF_320
MQRF_644,0.418133279076518,MQRF_320
MQRF_650,0.488062275513849,MQRF_320
MQRF_651,0.412031652854441,MQRF_320
MQRF_652,0.444699099111723,MQRF_320
MQRF_665,0.563926828748098,MQRF_320
MQRF_666,0.66209655848128,MQRF_320
MQRF_667,0.534079511286729,MQRF_320
MQRF_679,0.553138510178922,MQRF_320
MQRF_31,0.46498044110457,MQRF_321
MQRF_46,0.416399664338294,MQRF_321
MQRF_63,0.46258847526259,MQRF_321
MQRF_70,0.477239958955102,MQRF_321
MQRF_73,0.500090125790645,MQRF_321
MQRF_75,0.499253961349604,MQRF_321
MQRF_82,0.419600066753607,MQRF_321
MQRF_83,0.529231760726254,MQRF_321
MQRF_84,0.598603740306467,MQRF_321
MQRF_85,0.467695377217425,MQRF_321
MQRF_86,0.53172256883369,MQRF_321
MQRF_88,0.464952170298359,MQRF_321
MQRF_89,0.446911474235028,MQRF_321
MQRF_92,0.452550660016272,MQRF_321
MQRF_93,0.414473173294666,MQRF_321
MQRF_96,0.402146082163233,MQRF_321
MQRF_102,0.457508392622628,MQRF_321
MQRF_107,0.440121173891563,MQRF_321
MQRF_109,0.71103993589541,MQRF_321
MQRF_110,0.448159827835664,MQRF_321
MQRF_111,0.526599178167608,MQRF_321
MQRF_113,0.488044897613241,MQRF_321
MQRF_132,0.419964336852117,MQRF_321
MQRF_180,0.422998735002511,MQRF_321
MQRF_181,0.40028344668992,MQRF_321
MQRF_200,0.507366988586548,MQRF_321
MQRF_224,0.437798493480236,MQRF_321
MQRF_225,0.430575760197502,MQRF_321
MQRF_238,0.413965698484578,MQRF_321
MQRF_262,0.400714345457564,MQRF_321
MQRF_264,0.405152493648347,MQRF_321
MQRF_268,0.425491883741242,MQRF_321
MQRF_272,0.408493784335909,MQRF_321
MQRF_276,0.491671503203659,MQRF_321
MQRF_288,0.50426181657377,MQRF_321
MQRF_291,0.450834222907001,MQRF_321
MQRF_294,0.538804823260671,MQRF_321
MQRF_295,0.557231633711564,MQRF_321
MQRF_296,0.406780656494231,MQRF_321
MQRF_302,0.462057952137975,MQRF_321
MQRF_303,0.479928874232321,MQRF_321
MQRF_304,0.577691026251146,MQRF_321
MQRF_305,0.533897802936129,MQRF_321
MQRF_306,0.469165738338799,MQRF_321
MQRF_308,0.55626441213481,MQRF_321
MQRF_309,0.584809188737086,MQRF_321
MQRF_311,0.430666373180188,MQRF_321
MQRF_312,0.455816094987487,MQRF_321
MQRF_318,0.557161302274997,MQRF_321
MQRF_319,0.551921231407473,MQRF_321
MQRF_320,0.514058270343044,MQRF_321
MQRF_321,1.0,MQRF_321
MQRF_322,0.730830990704271,MQRF_321
MQRF_324,0.64900864723887,MQRF_321
MQRF_325,0.444078184880254,MQRF_321
MQRF_335,0.49607301203991,MQRF_321
MQRF_336,0.601201090374909,MQRF_321
MQRF_337,0.420168824718767,MQRF_321
MQRF_338,0.456894809685309,MQRF_321
MQRF_339,0.433104301913606,MQRF_321
MQRF_341,0.484974742818297,MQRF_321
MQRF_342,0.40125047192942,MQRF_321
MQRF_345,0.428902360791682,MQRF_321
MQRF_353,0.560297292630096,MQRF_321
MQRF_354,0.421709056637214,MQRF_321
MQRF_355,0.456574346961053,MQRF_321
MQRF_356,0.461197664411894,MQRF_321
MQRF_357,0.499174138628615,MQRF_321
MQRF_358,0.596540326098248,MQRF_321
MQRF_359,0.514729232766158,MQRF_321
MQRF_360,0.652299485570879,MQRF_321
MQRF_361,0.459152377457594,MQRF_321
MQRF_373,0.555146219725476,MQRF_321
MQRF_374,0.449320469466426,MQRF_321
MQRF_375,0.404857213649226,MQRF_321
MQRF_376,0.404348838268353,MQRF_321
MQRF_377,0.510616695746803,MQRF_321
MQRF_378,0.774843011191444,MQRF_321
MQRF_379,0.730325760282921,MQRF_321
MQRF_380,0.468229210041126,MQRF_321
MQRF_382,0.482097958331235,MQRF_321
MQRF_385,0.437250779104145,MQRF_321
MQRF_389,0.420898213260059,MQRF_321
MQRF_399,0.409665346477822,MQRF_321
MQRF_432,0.430132730434806,MQRF_321
MQRF_462,0.400096415969521,MQRF_321
MQRF_466,0.407052355497296,MQRF_321
MQRF_467,0.445235254503549,MQRF_321
MQRF_468,0.429450826868648,MQRF_321
MQRF_481,0.500862541985132,MQRF_321
MQRF_487,0.415563988679871,MQRF_321
MQRF_488,0.42160448483603,MQRF_321
MQRF_494,0.536096241718794,MQRF_321
MQRF_495,0.406039343034441,MQRF_321
MQRF_498,0.403029392553799,MQRF_321
MQRF_500,0.429337274173945,MQRF_321
MQRF_502,0.471139306647359,MQRF_321
MQRF_503,0.442864326343988,MQRF_321
MQRF_504,0.527802918955682,MQRF_321
MQRF_505,0.499250100203759,MQRF_321
MQRF_507,0.406195109680981,MQRF_321
MQRF_508,0.451491718701524,MQRF_321
MQRF_537,0.487879777614186,MQRF_321
MQRF_551,0.412050378631031,MQRF_321
MQRF_561,0.421013188967198,MQRF_321
MQRF_564,0.558812733651971,MQRF_321
MQRF_569,0.425220797286849,MQRF_321
MQRF_571,0.54222686910228,MQRF_321
MQRF_579,0.470865600683755,MQRF_321
MQRF_585,0.467229891598456,MQRF_321
MQRF_586,0.52907489378121,MQRF_321
MQRF_595,0.423529656243187,MQRF_321
MQRF_598,0.402310120554317,MQRF_321
MQRF_600,0.45929547644107,MQRF_321
MQRF_612,0.68980640724532,MQRF_321
MQRF_629,0.488947507152045,MQRF_321
MQRF_633,0.700376266359039,MQRF_321
MQRF_634,0.47875855033499,MQRF_321
MQRF_640,0.451826348610456,MQRF_321
MQRF_644,0.454947026465361,MQRF_321
MQRF_650,0.467994628179586,MQRF_321
MQRF_651,0.402559666459363,MQRF_321
MQRF_652,0.431329337198769,MQRF_321
MQRF_653,0.415262442814845,MQRF_321
MQRF_656,0.40380075795914,MQRF_321
MQRF_657,0.476612137044966,MQRF_321
MQRF_665,0.433193705822301,MQRF_321
MQRF_666,0.485364659839045,MQRF_321
MQRF_667,0.533731475969238,MQRF_321
MQRF_679,0.533664584697083,MQRF_321
MQRF_31,0.423137245808591,MQRF_322
MQRF_39,0.415045075830941,MQRF_322
MQRF_46,0.479734201301479,MQRF_322
MQRF_63,0.475634097357535,MQRF_322
MQRF_70,0.518506376201422,MQRF_322
MQRF_73,0.529356432791762,MQRF_322
MQRF_75,0.470614397392107,MQRF_322
MQRF_78,0.429353203951015,MQRF_322
MQRF_83,0.517310816503946,MQRF_322
MQRF_84,0.551486191084663,MQRF_322
MQRF_85,0.453581066306639,MQRF_322
MQRF_86,0.47240635810739,MQRF_322
MQRF_87,0.468261714166242,MQRF_322
MQRF_88,0.413619958443214,MQRF_322
MQRF_90,0.430205501305523,MQRF_322
MQRF_92,0.562071941305358,MQRF_322
MQRF_93,0.448460245859989,MQRF_322
MQRF_96,0.4191920080841,MQRF_322
MQRF_102,0.439102967570433,MQRF_322
MQRF_104,0.48652156619387,MQRF_322
MQRF_105,0.444497404198459,MQRF_322
MQRF_106,0.439913723551681,MQRF_322
MQRF_107,0.470980892801001,MQRF_322
MQRF_109,0.724604430401027,MQRF_322
MQRF_110,0.485736645087829,MQRF_322
MQRF_111,0.503026836979442,MQRF_322
MQRF_112,0.492203906916292,MQRF_322
MQRF_113,0.542757789504219,MQRF_322
MQRF_132,0.439074235113695,MQRF_322
MQRF_139,0.404780856149265,MQRF_322
MQRF_177,0.414664339311948,MQRF_322
MQRF_180,0.434073009220717,MQRF_322
MQRF_181,0.443407942602886,MQRF_322
MQRF_191,0.470103243857742,MQRF_322
MQRF_195,0.452039458608333,MQRF_322
MQRF_198,0.410858272243572,MQRF_322
MQRF_200,0.534955591729333,MQRF_322
MQRF_206,0.481451347631714,MQRF_322
MQRF_224,0.509654396844373,MQRF_322
MQRF_225,0.443327750520998,MQRF_322
MQRF_238,0.454470950593766,MQRF_322
MQRF_268,0.526203832658105,MQRF_322
MQRF_269,0.47010856677825,MQRF_322
MQRF_270,0.427250411610248,MQRF_322
MQRF_272,0.474428312175354,MQRF_322
MQRF_273,0.421511752446109,MQRF_322
MQRF_276,0.598439376654586,MQRF_322
MQRF_288,0.450328672227324,MQRF_322
MQRF_291,0.530369874524172,MQRF_322
MQRF_294,0.612620971804971,MQRF_322
MQRF_295,0.523364232639725,MQRF_322
MQRF_296,0.444133112904152,MQRF_322
MQRF_302,0.486280631205633,MQRF_322
MQRF_303,0.484365833951288,MQRF_322
MQRF_304,0.629908401250979,MQRF_322
MQRF_305,0.567434297678008,MQRF_322
MQRF_306,0.494740096766731,MQRF_322
MQRF_308,0.556923593673816,MQRF_322
MQRF_309,0.599363232559368,MQRF_322
MQRF_310,0.402380099398204,MQRF_322
MQRF_311,0.429837864244922,MQRF_322
MQRF_312,0.465396999668542,MQRF_322
MQRF_316,0.431282894099291,MQRF_322
MQRF_318,0.518771071693307,MQRF_322
MQRF_319,0.544103281148319,MQRF_322
MQRF_320,0.44223287895009,MQRF_322
MQRF_321,0.730830990704271,MQRF_322
MQRF_322,1.0,MQRF_322
